ROW_ID,FOI_TEXT,PRIMARY_LABEL
2340356,IT WAS REPORTED THAT TRANSMITTER FAILED ERROR OCCURRED. NO PRODUCT OR DATA WAS PROVIDED FOR EVALUATION. CONFIRMATION OF THE ALLEGATION AND A PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
2783732,"IT WAS REPORTED THAT SIGNAL LOSS OVER ONE HOUR OCCURRED. IT WAS INDICATED THAT THE PATIENT USED THE CGM WHILE PREGNANT, WHICH IS OFF-LABEL USAGE OF THE DEVICE. A REVIEW OF THE SHARE LOGS WAS PERFORMED AND SIGNAL LOSS WAS FOUND WITHIN THE INVESTIGATION WINDOW. THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE WAS THE TRANSMITTER AND APP WERE UNABLE TO RESTORE THE CONNECTION. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.",Management
2654945,IT WAS REPORTED THAT SIGNAL LOSS OVER ONE HOUR OCCURRED. A REVIEW OF THE SHARE LOGS WAS PERFORMED AND SIGNAL LOSS WAS FOUND WITHIN THE INVESTIGATION WINDOW. THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
1948988,"IT WAS REPORTED THAT AN UNKNOWN ERROR ""SESSION HAS ENDED I HAVE A NEW TRANSMITTER"" OCCURRED. DATA WAS EVALUATED AND THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE COULD NOT BE DETERMINED. IN ADDITION, A TRANSMITTER FAILED ERROR WAS FOUND IN CONNECTION TO THE REPORTED ALLEGATION. THE REPORTED EVENT OF AN UNKNOWN ERROR ""SESSION HAS ENDED I HAVE A NEW TRANSMITTER"" IS REPORTABLE BASED ON THE FINDING OF A TRANSMITTER FAILED ERROR. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.",Quality Engineering
1042104,IT WAS REPORTED THAT TRANSMITTER FAILED ERROR OCCURRED. THE PRODUCT WAS EVALUATED. AN EXTERNAL VISUAL INSPECTION WAS PERFORMED AND PASSED. VOLTAGE TEST WAS PERFORMED AND FAILED DUE TO 0V. NO DATA WAS PROVIDED FOR EVALUATION. CONFIRMATION OF THE ALLEGATION WAS UNDETERMINED. THE PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Stakeholder Unassigned
2286307,IT WAS REPORTED THAT SIGNAL LOSS OVER ONE HOUR OCCURRED. A REVIEW OF THE SHARE LOGS WAS PERFORMED AND SIGNAL LOSS WAS FOUND WITHIN THE INVESTIGATION WINDOW. THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE WAS THE TRANSMITTER AND APP WERE UNABLE TO RESTORE THE CONNECTION. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Management
3079890,"IT WAS REPORTED THAT THERE WAS AN INACCURACY BETWEEN THE CONTINUOUS GLUCOSE MONITOR (CGM) READING AND THE BLOOD GLUCOSE (BG) METER READING. REPORTEDLY, THE CGM BG READING WAS 50 MG/DL, AND THE METER BG READING WAS 198 MG/DL. NO ADDITIONAL PATIENT OR EVENT INFORMATION WAS AVAILABLE. A ROOT CAUSE COULD NOT BE DETERMINED. A REPLACEMENT SENSOR WAS SENT TO THE CUSTOMER.",Quality Engineering
3179248,"THE DEVICE IS EXPECTED TO BE RETURNED; HOWEVER, THE DEVICE HAS NOT YET BEEN RECEIVED. A SUPPLEMENTAL REPORT WILL BE SUBMITTED IF THE DEVICE IS RECEIVED AND EVALUATION IS PERFORMED.",Stakeholder Unassigned
1452725,IT WAS REPORTED THAT TRANSMITTER FAILED ERROR OCCURRED. NO PRODUCT OR DATA WAS PROVIDED FOR EVALUATION. CONFIRMATION OF THE ALLEGATION AND A PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
2339043,IT WAS REPORTED THAT THE CUSTOMER RECEIVED A FAILED TRANSMITTER ERROR. THE TRANSMITTER HAD BEEN IN USE LESS THAN 3 MONTHS. NO ADDITIONAL PATIENT OR EVENT INFORMATION WAS AVAILABLE. A ROOT CAUSE COULD NOT BE DETERMINED. A REPLACEMENT TRANSMITTER WAS SENT TO THE CUSTOMER.,Quality Engineering
3128947,"NO PRODUCT WAS RETURNED FOR EVALUATION. SHOULD NEW RELEVANT INFORMATION BECOME AVAILABLE, A SUPPLEMENTAL REPORT WILL BE SUBMITTED.",Stakeholder Unassigned
3045115,"THE DEVICE IS EXPECTED TO BE RETURNED; HOWEVER, THE DEVICE HAS NOT YET BEEN RECEIVED. A SUPPLEMENTAL REPORT WILL BE SUBMITTED IF THE DEVICE IS RECEIVED AND EVALUATION IS PERFORMED.",Stakeholder Unassigned
225045,IT WAS REPORTED THAT SIGNAL LOSS OVER ONE HOUR OCCURRED. NO PRODUCT OR DATA WAS PROVIDED FOR EVALUATION. CONFIRMATION OF THE ALLEGATION AND A PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
2099977,IT WAS REPORTED THAT SIGNAL LOSS OVER ONE HOUR OCCURRED. NO PRODUCT OR DATA WAS PROVIDED FOR EVALUATION. CONFIRMATION OF THE ALLEGATION AND A PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
1068401,IT WAS REPORTED THAT TRANSMITTER FAILED ERROR OCCURRED. NO PRODUCT OR DATA WAS PROVIDED FOR EVALUATION. CONFIRMATION OF THE ALLEGATION AND A PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
1844100,IT WAS REPORTED THAT TRANSMITTER FAILED ERROR OCCURRED. DATA WAS EVALUATED AND THE ALLEGATION WAS NOT CONFIRMED. THE PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
3077284,IT WAS REPORTED THAT TRANSMITTER FAILED ERROR OCCURRED. DATA WAS EVALUATED AND THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE WAS DETERMINED TO BE A LOW TRANSMITTER BATTERY. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
2029491,"IT WAS REPORTED THAT THERE WAS AN INACCURACY BETWEEN THE CONTINUOUS GLUCOSE MONITOR (CGM) READING AND THE BLOOD GLUCOSE (BG) METER READING. REPORTEDLY, THE CGM BG READING WAS 50 MG/DL, AND THE METER BG READING WAS 134 MG/DL. NO ADDITIONAL PATIENT OR EVENT INFORMATION WAS AVAILABLE. A ROOT CAUSE COULD NOT BE DETERMINED. REPORTEDLY, THE CUSTOMER ENTERED A CALIBRATION BG VALUE RESOLVING THE ISSUE AND THE CUSTOMER CONTINUED TO USE THE SENSOR.",Stakeholder Unassigned
2630259,"IT WAS REPORTED THAT SIGNAL LOSS OVER ONE HOUR OCCURRED. A REVIEW OF THE SHARE LOGS WAS PERFORMED AND A LOSS OF CONNECTION WAS FOUND WITHIN THE INVESTIGATION WINDOW. HOWEVER, THE DEVICE OPERATED WITHIN SPECIFICATION. THE ALLEGATION WAS NOT CONFIRMED. THE PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.",Quality Engineering
813303,IT WAS REPORTED THAT TRANSMITTER FAILED ERROR OCCURRED. THE PRODUCT WAS EVALUATED. AN EXTERNAL VISUAL INSPECTION WAS PERFORMED AND PASSED. VOLTAGE TEST WAS PERFORMED AND FAILED DUE TO 0V. NO DATA WAS PROVIDED FOR EVALUATION. CONFIRMATION OF THE ALLEGATION WAS UNDETERMINED. THE PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
2695787,IT WAS REPORTED THAT TRANSMITTER FAILED ERROR OCCURRED. NO PRODUCT OR DATA WAS PROVIDED FOR EVALUATION. CONFIRMATION OF THE ALLEGATION AND A PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
1991030,IT WAS REPORTED THAT TRANSMITTER FAILED ERROR OCCURRED. NO PRODUCT OR DATA WAS PROVIDED FOR EVALUATION. CONFIRMATION OF THE ALLEGATION AND A PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
2513265,IT WAS REPORTED THAT A TRANSMITTER STOPPED WORKING OCCURRED. DATA WAS EVALUATED AND THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE WAS DETERMINED TO BE A LOW TRANSMITTER BATTERY WHICH LED TO A TRANSMITTER FAILED ERROR. THE REPORTED EVENT OF A TRANSMITTER STOPPED WORKING IS REPORTABLE BASED ON THE FINDING OF A TRANSMITTER FAILED ERROR. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Stakeholder Unassigned
870125,IT WAS REPORTED THAT EARLY SENSOR EXPIRATION OCCURRED. NO PRODUCT OR DATA WAS PROVIDED FOR EVALUATION. CONFIRMATION OF THE ALLEGATION AND A PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
1064957,IT WAS REPORTED THAT AN INACCURACY BETWEEN THE CONTINUOUS GLUCOSE MONITOR (CGM) AND THE BLOOD GLUCOSE (BG) METER OCCURRED. THE SENSOR WAS INSERTED INTO THE ABDOMEN ON (B)(6) 2020. DATA WAS EVALUATED AND THE ALLEGATION WAS UNDETERMINED. THE PROBABLE CAUSE COULD NOT BE DETERMINED VIA DATA. THE REPORTED GLUCOSE VALUES FALL WITHIN THE D ZONE OF THE PARKES ERROR GRID. THE DATA INVESTIGATION DID NOT FIND BLOOD GLUCOSE CALIBRATION VALUES TO COMPARE TO CGM VALUES DURING THE REPORTED SENSOR SESSION OR THE CALIBRATIONS DURING THE REPORTED SENSOR SESSION WERE IN ACCURATE RANGE PER DEVICE SPECIFICATIONS. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
1939992,"IT WAS REPORTED THAT SIGNAL LOSS OVER ONE HOUR OCCURRED. A REVIEW OF THE SHARE LOGS WAS PERFORMED AND A LOSS OF CONNECTION WAS FOUND WITHIN THE INVESTIGATION WINDOW. HOWEVER, THE DEVICE OPERATED WITHIN SPECIFICATION. THE ALLEGATION WAS NOT CONFIRMED. THE PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.",Quality Engineering
1116554,IT WAS REPORTED THAT TRANSMITTER FAILED ERROR OCCURRED. THE PRODUCT WAS EVALUATED. AN EXTERNAL VISUAL INSPECTION WAS PERFORMED AND PASSED. VOLTAGE TEST WAS PERFORMED AND FAILED DUE TO 0V. NO DATA WAS PROVIDED FOR EVALUATION. CONFIRMATION OF THE ALLEGATION WAS UNDETERMINED. THE PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
3126420,IT WAS REPORTED THAT THE TRANSMITTER LOST CONNECTION WITH THE PUMP FOR GREATER THAN 1 HOUR. THE TRANSMITTER ULTIMATELY REGAINED CONNECTION WITH THE PUMP. NO ADDITIONAL PATIENT OR EVENT INFORMATION WAS AVAILABLE.,Stakeholder Unassigned
2848259,"IT WAS REPORTED THAT  SIGNAL LOSS OVER ONE HOUR OCCURRED.  A REVIEW OF THE SHARE LOGS WAS PERFORMED AND A LOSS OF CONNECTION WAS FOUND WITHIN THE INVESTIGATION WINDOW.  HOWEVER, THE DEVICE OPERATED WITHIN SPECIFICATION. THE ALLEGATION WAS NOT CONFIRMED. THE PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.",Quality Engineering
653027,IT WAS REPORTED THAT SIGNAL LOSS OVER ONE HOUR OCCURRED. NO PRODUCT OR DATA WAS PROVIDED FOR EVALUATION. CONFIRMATION OF THE ALLEGATION AND A PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORT,Stakeholder Unassigned
3015745,"NO PRODUCT WAS RETURNED FOR EVALUATION. SHOULD NEW RELEVANT INFORMATION BECOME AVAILABLE, A SUPPLEMENTAL REPORT WILL BE SUBMITTED.",Stakeholder Unassigned
3072312,IT WAS REPORTED THAT A TRANSMITTER FAILED ERROR OCCURRED. DATA WAS EVALUATED AND THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
2308476,IT WAS REPORTED THAT SIGNAL LOSS OVER ONE HOUR OCCURRED. NO PRODUCT OR DATA WAS PROVIDED FOR EVALUATION. CONFIRMATION OF THE ALLEGATION AND A PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
1705672,IT WAS REPORTED THAT EARLY SENSOR EXPIRATION OCCURRED. NO PRODUCT OR DATA WAS PROVIDED FOR EVALUATION. CONFIRMATION OF THE ALLEGATION AND A PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
2278251,IT WAS REPORTED THAT TRANSMITTER FAILED ERROR OCCURRED. DATA WAS EVALUATED AND THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE WAS DETERMINED TO BE A LOW TRANSMITTER BATTERY. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
2686698,"IT WAS REPORTED THAT SIGNAL LOSS OVER ONE HOUR OCCURRED. A REVIEW OF THE SHARE LOGS WAS PERFORMED AND A LOSS OF CONNECTION WAS FOUND WITHIN THE INVESTIGATION WINDOW. HOWEVER, THE DEVICE OPERATED WITHIN SPECIFICATION. THE ALLEGATION WAS NOT CONFIRMED. THE PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.",Quality Engineering
1376216,IT WAS REPORTED THAT THE CUSTOMER RECEIVED A FAILED TRANSMITTER ERROR. THE TRANSMITTER HAD BEEN IN USE LESS THAN 3 MONTHS. NO ADDITIONAL PATIENT OR EVENT INFORMATION WAS AVAILABLE. A ROOT CAUSE COULD NOT BE DETERMINED. A REPLACEMENT TRANSMITTER WAS SENT TO THE CUSTOMER.,Quality Engineering
1824165,"IT WAS REPORTED THAT A LOSS OF CONNECTION OCCURRED. THE PRODUCT WAS EVALUATED. THE DEVICE WAS VISUALLY INSPECTED AND PASSED. A VOLTAGE TEST WAS PERFORMED, AND IT PASSED. A PAIRING TEST WAS PERFORMED, AND IT PASSED. THE LOG WAS DOWNLOADED AND REVIEWED FINDING AN ERROR RELATED TO THE COMPLAINT. THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE WAS THE TRANSMITTER AND APP WERE UNABLE TO RESTORE THE CONNECTION. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.",Manufacturing Engineer
870146,IT WAS REPORTED THAT A TRANSMITTER FAILED ERROR OCCURRED. DATA WAS EVALUATED AND THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
1122649,IT WAS REPORTED THAT SIGNAL LOSS OVER ONE HOUR OCCURRED. NO PRODUCT OR DATA WAS PROVIDED FOR EVALUATION. CONFIRMATION OF THE ALLEGATION AND A PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
2609272,IT WAS REPORTED THAT A LOSS OF CONNECTION OCCURRED. A REVIEW OF THE SHARE LOGS WAS PERFORMED AND A LOSS OF CONNECTION WAS FOUND WITHIN THE INVESTIGATION WINDOW. THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE WAS THE PATIENT CLOSED THE MOBILE APP. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Management
1428544,THE PRODUCT WAS EVALUATED. AN EXTERNAL VISUAL INSPECTION WAS PERFORMED AND PASSED. VOLTAGE TEST WAS PERFORMED AND FAILED DUE TO 0V. A REVIEW OF THE SHARE LOGS WAS PERFORMED AND TRANSMITTER FAILED ERROR WAS FOUND WITHIN THE INVESTIGATION WINDOW. THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE WAS DETERMINED TO BE A LOW TRANSMITTER BATTERY.,Quality Engineering
1304794,IT WAS REPORTED THAT TRANSMITTER FAILED ERROR OCCURRED. THE PRODUCT WAS EVALUATED. AN EXTERNAL VISUAL INSPECTION WAS PERFORMED AND PASSED. VOLTAGE TEST WAS PERFORMED AND PASSED. PAIRING TEST WAS PERFORMED AND PASSED. A REVIEW OF THE SHARE LOGS WAS PERFORMED AND TRANSMITTER FAILED ERROR WAS FOUND WITHIN THE INVESTIGATION WINDOW. THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
139601,"IT WAS REPORTED THAT SIGNAL LOSS OVER ONE HOUR OCCURRED. THE PRODUCT WAS EVALUATED. AN EXTERIOR PHYSICAL VISUAL INSPECTION WAS PERFORMED AND PASSED. VOLTAGE CHECK WAS PERFORMED AND PASSED. PAIRING WITH (B)(4) BLUETOOTH DEVICE WAS PERFORMED AND PASSED. A REVIEW OF THE SHARE LOGS WAS PERFORMED AND SIGNAL LOSS WAS FOUND WITHIN THE INVESTIGATION WINDOW. THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED. SUBSEQUENT TO THE INITIAL MDR, ADDITIONAL INFORMATION IS AVAILABLE.",Quality Engineering
961368,"IT WAS REPORTED THAT SIGNAL LOSS OVER ONE HOUR OCCURRED. A REVIEW OF THE SHARE LOGS WAS PERFORMED AND A LOSS OF CONNECTION WAS FOUND WITHIN THE INVESTIGATION WINDOW. HOWEVER, THE DEVICE OPERATED WITHIN SPECIFICATION. THE ALLEGATION WAS NOT CONFIRMED. THE PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.",Quality Engineering
3017899,"IT WAS REPORTED THAT A PAIRING FAILURE OCCURRED. DATA WAS EVALUATED AND THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE WAS DETERMINED TO BE A FAILED TRANSMITTER ERROR. IN ADDITION, TRANSMITTER FAILED ERROR WAS FOUND IN CONNECTION TO THE REPORTED ALLEGATION. THE REPORTED EVENT OF A PAIRING FAILURE IS REPORTABLE BASED ON THE FINDING OF A TRANSMITTER FAILED ERROR. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.",Quality Engineering
3207433,"NO PRODUCT WAS RETURNED FOR EVALUATION. SHOULD NEW RELEVANT INFORMATION BECOME AVAILABLE, A SUPPLEMENTAL REPORT WILL BE SUBMITTED.",Stakeholder Unassigned
2327761,IT WAS REPORTED THAT TRANSMITTER FAILED ERROR OCCURRED. DATA WAS EVALUATED AND THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE WAS DETERMINED TO BE A LOW TRANSMITTER BATTERY. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
1795027,IT WAS REPORTED THAT TRANSMITTER FAILED ERROR OCCURRED. DATA WAS EVALUATED AND THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE WAS DETERMINED TO BE A LOW TRANSMITTER BATTERY. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
919079,IT WAS REPORTED THAT A MISSING SENSOR WIRE OCCURRED. THE SENSOR WAS INSERTED INTO THE ABDOMEN ON (B)(6) 2020. NO PRODUCT WAS PROVIDED FOR EVALUATION. CONFIRMATION OF THE ALLEGATION AND A PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Management
375999,"IT WAS REPORTED THAT A PAIRING FAILURE OCCURRED. DATA WAS EVALUATED AND THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE WAS DETERMINED SIGNAL LOSS. IN ADDITION, THE PROBABLE CAUSE OF THE SIGNAL LOSS WAS DETERMINED TO BE THE APP CRASHED. THE REPORTED EVENT OF A PAIRING FAILURE IS REPORTABLE BASED ON THE FINDING OF THE APP CRASHED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.",Management
976781,IT WAS REPORTED THAT TRANSMITTER FAILED ERROR OCCURRED. THE PRODUCT WAS EVALUATED. AN EXTERNAL VISUAL INSPECTION WAS PERFORMED AND PASSED. VOLTAGE TEST WAS PERFORMED AND FAILED DUE TO 0V. NO DATA WAS PROVIDED FOR EVALUATION. CONFIRMATION OF THE ALLEGATION WAS UNDETERMINED. THE PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Stakeholder Unassigned
2252600,IT WAS REPORTED THAT INTERMITTENT LOSS OF CONNECTION ISSUES OCCURRED BETWEEN THE TRANSMITTER AND THE PUMP. A ROOT CAUSE COULD NOT BE DETERMINED. TRANSMITTER WAS REPLACED TO RESOLVE THE ISSUE. NO ADDITIONAL PATIENT OR EVENT INFORMATION WAS AVAILABLE.,Stakeholder Unassigned
3265224,IT WAS REPORTED THAT A TRANSMITTER FAILED ERROR OCCURRED. DATA WAS EVALUATED AND THE ALLEGATION WAS CONFIRMED. THE PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
1848363,"IT WAS REPORTED THAT SIGNAL LOSS OVER ONE HOUR OCCURRED. A REVIEW OF THE SHARE LOGS WAS PERFORMED AND A LOSS OF CONNECTION WAS FOUND WITHIN THE INVESTIGATION WINDOW. HOWEVER, THE DEVICE OPERATED WITHIN SPECIFICATION. THE ALLEGATION WAS NOT CONFIRMED. THE PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.",Quality Engineering
216595,"IT WAS REPORTED THAT SIGNAL LOSS OVER ONE HOUR OCCURRED. THE PRODUCT WAS EVALUATED. AN EXTERNAL VISUAL INSPECTION WAS PERFORMED AND PASSED. VOLTAGE TESTING WAS PERFORMED AND PASSED. A (B)(4) BLUETOOTH DEVICE PAIRING TEST WAS PERFORMED AND PASSED. A REVIEW OF THE SHARE LOGS WAS PERFORMED AND SIGNAL LOSS WAS NOT FOUND/FOUND WITHIN THE INVESTIGATION WINDOW. HOWEVER, THE DEVICE OPERATED WITHIN SPECIFICATION. THE ALLEGATION WAS NOT CONFIRMED. THE PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED. SUBSEQUENT TO THE INITIAL MDR, ADDITIONAL INFORMATION IS AVAILABLE.",Quality Engineering
813222,IT WAS REPORTED THAT AN INACCURACY BETWEEN THE CONTINUOUS GLUCOSE MONITOR (CGM) AND THE BLOOD GLUCOSE (BG) METER OCCURRED. IT HAS BEEN REPORTED THAT THERE WAS A DIFFERENCE IN READINGS OF 60 TO 80 POINTS. NO DATA WAS PROVIDED FOR EVALUATION. THE COMPLAINT CONFIRMATION AND PROBABLE CAUSE COULD NOT BE DETERMINED. THERE WERE NO REPORTED GLUCOSE VALUES AVAILABLE TO SEARCH WITHIN THE PARKES ERROR GRID CALCULATOR. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Stakeholder Unassigned
1344505,IT WAS REPORTED THAT TRANSMITTER FAILED ERROR OCCURRED. NO PRODUCT OR DATA WAS PROVIDED FOR EVALUATION. CONFIRMATION OF THE ALLEGATION AND A PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
3201747,"IT WAS REPORTED THAT THERE WAS AN INACCURACY BETWEEN THE CONTINUOUS GLUCOSE MONITOR (CGM) READING AND THE BLOOD GLUCOSE (BG) METER READING. NO ADDITIONAL INFORMATION WAS KNOWN OR REPORTED. MULTIPLE FOLLOW UP ATTEMPTS WERE MADE BY TANDEM TECHNICAL SUPPORT; HOWEVER, THE CUSTOMER DID NOT PROVIDE THE OUTCOME OF THE EVENT.",Stakeholder Unassigned
2300251,"THE DEVICE IS EXPECTED TO BE RETURNED; HOWEVER, THE DEVICE HAS NOT YET BEEN RECEIVED. A SUPPLEMENTAL REPORT WILL BE SUBMITTED IF THE DEVICE IS RECEIVED.",Stakeholder Unassigned
1909510,IT WAS REPORTED THAT TRANSMITTER FAILED ERROR OCCURRED. NO PRODUCT OR DATA WAS PROVIDED FOR EVALUATION. CONFIRMATION OF THE ALLEGATION AND A PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
2306277,"NO PRODUCT WAS RETURNED FOR EVALUATION. SHOULD NEW RELEVANT INFORMATION BECOME AVAILABLE, A SUPPLEMENTAL REPORT WILL BE SUBMITTED.",Stakeholder Unassigned
2934924,IT WAS REPORTED THAT A SENSOR EXPIRATION ALERT OCCURRED PREMATURELY. THERE WAS NO REPORTED ADVERSE IMPACT. THE SENSOR WAS REPLACED TO RESOLVE THE ISSUE.,Stakeholder Unassigned
3106570,IT WAS REPORTED THAT TRANSMITTER FAILED ERROR OCCURRED. NO PRODUCT OR DATA WAS PROVIDED FOR EVALUATION. CONFIRMATION OF THE ALLEGATION AND A PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
1619699,IT WAS REPORTED THAT TRANSMITTER FAILED ERROR OCCURRED. NO PRODUCT OR DATA WAS PROVIDED FOR EVALUATION. CONFIRMATION OF THE ALLEGATION AND A PROBABLE CAUSE COULD NOT BE DETERMINED. NO INJURY OR MEDICAL INTERVENTION WAS REPORTED.,Quality Engineering
2545723,IT WAS REPORTED THAT THE CUSTOMER RECEIVED A FAILED TRANSMITTER ERROR. THE TRANSMITTER HAD BEEN IN USE LESS THAN 3 MONTHS. NO ADDITIONAL PATIENT OR EVENT INFORMATION WAS AVAILABLE. A ROOT CAUSE COULD NOT BE DETERMINED. A REPLACEMENT TRANSMITTER WAS SENT TO THE CUSTOMER.,Quality Engineering
3071949,"THE DEVICE IS EXPECTED TO BE RETURNED; HOWEVER, THE DEVICE HAS NOT YET BEEN RECEIVED. A SUPPLEMENTAL REPORT WILL BE SUBMITTED IF THE DEVICE IS RECEIVED AND EVALUATION IS PERFORMED.",Stakeholder Unassigned
